Date,AAPL
30/12/2008,12.3271
31/12/2008,12.1929
01/01/2009,12.1929
02/01/2009,12.9643
05/01/2009,13.5114
06/01/2009,13.2886
07/01/2009,13.0014
08/01/2009,13.2429
09/01/2009,12.94
12/01/2009,12.6657
13/01/2009,12.53
14/01/2009,12.19
15/01/2009,11.9114
16/01/2009,11.7614
19/01/2009,11.7614
20/01/2009,11.1714
21/01/2009,11.8329
22/01/2009,12.6229
23/01/2009,12.6229
26/01/2009,12.8057
27/01/2009,12.9614
28/01/2009,13.4571
29/01/2009,13.2857
30/01/2009,12.8757
02/02/2009,13.0729
03/02/2009,13.2829
04/02/2009,13.3643
05/02/2009,13.78
06/02/2009,14.2457
09/02/2009,14.6443
10/02/2009,13.9757
11/02/2009,13.8314
12/02/2009,14.1814
13/02/2009,14.1657
16/02/2009,14.1657
17/02/2009,13.5043
18/02/2009,13.4814
19/02/2009,12.9486
20/02/2009,13.0286
23/02/2009,12.4214
24/02/2009,12.8929
25/02/2009,13.0229
26/02/2009,12.7414
27/02/2009,12.7586
02/03/2009,12.5629
03/03/2009,12.6243
04/03/2009,13.0243
05/03/2009,12.6914
06/03/2009,12.1857
09/03/2009,11.8729
10/03/2009,12.6611
11/03/2009,13.24
12/03/2009,13.7643
13/03/2009,13.7043
16/03/2009,13.6314
17/03/2009,14.2371
18/03/2009,14.5029
19/03/2009,14.5171
20/03/2009,14.5129
23/03/2009,15.38
24/03/2009,15.2144
25/03/2009,15.2129
26/03/2009,15.6957
27/03/2009,15.2643
30/03/2009,14.9271
31/03/2009,15.0171
01/04/2009,15.5271
02/04/2009,16.1014
03/04/2009,16.57
06/04/2009,16.9214
07/04/2009,16.4286
08/04/2009,16.6171
09/04/2009,17.0814
10/04/2009,17.0814
13/04/2009,17.1743
14/04/2009,16.9014
15/04/2009,16.8057
16/04/2009,17.35
17/04/2009,17.6314
20/04/2009,17.2143
21/04/2009,17.3943
22/04/2009,17.3586
23/04/2009,17.9143
24/04/2009,17.7
27/04/2009,17.8186
28/04/2009,17.7003
29/04/2009,17.8771
30/04/2009,17.9757
01/05/2009,18.1771
04/05/2009,18.8671
05/05/2009,18.9586
06/05/2009,18.9286
07/05/2009,18.4371
08/05/2009,18.4557
11/05/2009,18.51
12/05/2009,17.7743
13/05/2009,17.07
14/05/2009,17.5643
15/05/2009,17.4886
18/05/2009,18.0928
19/05/2009,18.2071
20/05/2009,17.9814
21/05/2009,17.74
22/05/2009,17.5
25/05/2009,17.5
26/05/2009,18.6828
27/05/2009,19.0071
28/05/2009,19.2957
29/05/2009,19.4014
01/06/2009,19.9071
02/06/2009,19.9271
03/06/2009,20.1357
04/06/2009,20.5343
05/06/2009,20.6671
08/06/2009,20.55
09/06/2009,20.3886
10/06/2009,20.0357
11/06/2009,19.9928
12/06/2009,19.5671
15/06/2009,19.4414
16/06/2009,19.4786
17/06/2009,19.3686
18/06/2009,19.4114
19/06/2009,19.9257
22/06/2009,19.6243
23/06/2009,19.1443
24/06/2009,19.46
25/06/2009,19.98
26/06/2009,20.3486
29/06/2009,20.2814
30/06/2009,20.3471
01/07/2009,20.4043
02/07/2009,20.0028
03/07/2009,20.0028
06/07/2009,19.8014
07/07/2009,19.3428
08/07/2009,19.6028
09/07/2009,19.48
10/07/2009,19.7886
13/07/2009,20.3343
14/07/2009,20.3243
15/07/2009,20.9828
16/07/2009,21.0743
17/07/2009,21.6786
20/07/2009,21.8441
21/07/2009,21.6443
22/07/2009,22.3914
23/07/2009,22.5457
24/07/2009,22.8551
27/07/2009,22.8714
28/07/2009,22.8571
29/07/2009,22.8614
30/07/2009,23.2557
31/07/2009,23.3414
03/08/2009,23.7757
04/08/2009,23.65
05/08/2009,23.5871
06/08/2009,23.4157
07/08/2009,23.6443
10/08/2009,23.5314
11/08/2009,23.2614
12/08/2009,23.6157
13/08/2009,24.06
14/08/2009,23.8257
17/08/2009,22.7986
18/08/2009,23.4286
19/08/2009,23.5143
20/08/2009,23.7614
21/08/2009,24.1743
24/08/2009,24.1514
25/08/2009,24.2
26/08/2009,23.9157
27/08/2009,24.2071
28/08/2009,24.2928
31/08/2009,24.03
01/09/2009,23.614
02/09/2009,23.5971
03/09/2009,23.7928
04/09/2009,24.33
07/09/2009,24.33
08/09/2009,24.7043
09/09/2009,24.4486
10/09/2009,24.6514
11/09/2009,24.5943
14/09/2009,24.8171
15/09/2009,25.0228
16/09/2009,25.9814
17/09/2009,26.3643
18/09/2009,26.4314
21/09/2009,26.2886
22/09/2009,26.3543
23/09/2009,26.5
24/09/2009,26.26
25/09/2009,26.0528
28/09/2009,26.5931
29/09/2009,26.4828
30/09/2009,26.4786
01/10/2009,25.8371
02/10/2009,26.4143
05/10/2009,26.5748
06/10/2009,27.1443
07/10/2009,27.1786
08/10/2009,27.0386
09/10/2009,27.21
12/10/2009,27.2586
13/10/2009,27.1457
14/10/2009,27.3271
15/10/2009,27.2228
16/10/2009,26.8643
19/10/2009,27.1228
20/10/2009,28.3943
21/10/2009,29.2743
22/10/2009,29.3143
23/10/2009,29.1343
26/10/2009,28.9257
27/10/2009,28.1957
28/10/2009,27.4857
29/10/2009,28.05
30/10/2009,26.9286
02/11/2009,27.0443
03/11/2009,26.9643
04/11/2009,27.2586
05/11/2009,27.7186
06/11/2009,27.7628
09/11/2009,28.78
10/11/2009,28.9971
11/11/2009,29.0357
12/11/2009,28.8557
13/11/2009,29.2071
16/11/2009,29.5186
17/11/2009,29.5714
18/11/2009,29.4229
19/11/2009,28.6443
20/11/2009,28.56
23/11/2009,29.4114
24/11/2009,29.2057
25/11/2009,29.17
26/11/2009,29.17
27/11/2009,28.6557
30/11/2009,28.5586
01/12/2009,28.1386
02/12/2009,28.0329
03/12/2009,28.0686
04/12/2009,27.6171
07/12/2009,26.9928
08/12/2009,27.1243
09/12/2009,28.2571
10/12/2009,28.0614
11/12/2009,27.81
14/12/2009,28.14
15/12/2009,27.7386
16/12/2009,27.8614
17/12/2009,27.4086
18/12/2009,27.9186
21/12/2009,28.3186
22/12/2009,28.6228
23/12/2009,28.8714
24/12/2009,29.8628
25/12/2009,29.8628
28/12/2009,30.23
29/12/2009,29.8714
30/12/2009,30.2343
31/12/2009,30.1046
01/01/2010,30.1046
04/01/2010,30.5728
05/01/2010,30.6257
06/01/2010,30.1386
07/01/2010,30.0828
08/01/2010,30.2829
11/01/2010,30.0157
12/01/2010,29.6743
13/01/2010,30.0928
14/01/2010,29.9186
15/01/2010,29.4186
18/01/2010,29.4186
19/01/2010,30.72
20/01/2010,30.2464
21/01/2010,29.7246
22/01/2010,28.25
25/01/2010,29.0107
26/01/2010,29.42
27/01/2010,29.6977
28/01/2010,28.47
29/01/2010,27.4376
01/02/2010,27.8186
02/02/2010,27.98
03/02/2010,28.4614
04/02/2010,27.4357
05/02/2010,27.9229
08/02/2010,27.7314
09/02/2010,28.0271
10/02/2010,27.8737
11/02/2010,28.3814
12/02/2010,28.6257
15/02/2010,28.6257
16/02/2010,29.0571
17/02/2010,28.9357
18/02/2010,28.9897
19/02/2010,28.81
22/02/2010,28.6308
23/02/2010,28.1513
24/02/2010,28.6651
25/02/2010,28.8571
26/02/2010,29.2314
01/03/2010,29.8557
02/03/2010,29.8357
03/03/2010,29.9043
04/03/2010,30.1014
05/03/2010,31.2786
08/03/2010,31.2971
09/03/2010,31.86
10/03/2010,32.12
11/03/2010,32.2143
12/03/2010,32.3714
15/03/2010,31.9771
16/03/2010,32.0643
17/03/2010,32.0171
18/03/2010,32.0928
19/03/2010,31.75
22/03/2010,32.1071
23/03/2010,32.6228
24/03/2010,32.7671
25/03/2010,32.3786
26/03/2010,32.9857
29/03/2010,33.1986
30/03/2010,33.6921
31/03/2010,33.5714
01/04/2010,33.71
02/04/2010,33.71
05/04/2010,34.07
06/04/2010,34.22
07/04/2010,34.3714
08/04/2010,34.2786
09/04/2010,34.5414
12/04/2010,34.6129
13/04/2010,34.6328
14/04/2010,35.0986
15/04/2010,35.56
16/04/2010,35.3428
19/04/2010,35.2957
20/04/2010,34.9414
21/04/2010,37.0314
22/04/2010,38.0671
23/04/2010,38.69
26/04/2010,38.5
27/04/2010,37.4342
28/04/2010,37.3714
29/04/2010,38.3771
30/04/2010,37.2985
03/05/2010,38.05
04/05/2010,36.9543
05/05/2010,36.5693
06/05/2010,35.1786
07/05/2010,33.6943
10/05/2010,36.2843
11/05/2010,36.6457
12/05/2010,37.4414
13/05/2010,36.9085
14/05/2010,36.26
17/05/2010,36.3171
18/05/2010,36.0514
19/05/2010,35.4771
20/05/2010,33.9657
21/05/2010,34.6171
24/05/2010,35.2514
25/05/2010,35.0314
26/05/2010,34.8727
27/05/2010,36.1928
28/05/2010,36.6971
31/05/2010,36.6971
01/06/2010,37.2614
02/06/2010,37.7071
03/06/2010,37.5885
04/06/2010,36.5664
07/06/2010,35.8486
08/06/2010,35.6186
09/06/2010,34.7428
10/06/2010,35.7871
11/06/2010,36.2157
14/06/2010,36.3257
15/06/2010,37.0986
16/06/2010,38.1786
17/06/2010,38.8385
18/06/2010,39.1534
21/06/2010,38.5957
22/06/2010,39.1214
23/06/2010,38.71
24/06/2010,38.4286
25/06/2010,38.1
28/06/2010,38.3285
29/06/2010,36.5957
30/06/2010,35.9328
01/07/2010,35.4971
02/07/2010,35.2771
05/07/2010,35.2771
06/07/2010,35.5186
07/07/2010,36.9521
08/07/2010,36.87
09/07/2010,37.0885
12/07/2010,36.755
13/07/2010,35.9711
14/07/2010,36.1039
15/07/2010,35.9214
16/07/2010,35.7
19/07/2010,35.0828
20/07/2010,35.9843
21/07/2010,36.32
22/07/2010,37.0034
23/07/2010,37.1343
26/07/2010,37.04
27/07/2010,37.7257
28/07/2010,37.28
29/07/2010,36.8728
30/07/2010,36.75
02/08/2010,37.4071
03/08/2010,37.4185
04/08/2010,37.5686
05/08/2010,37.3857
06/08/2010,37.1558
09/08/2010,37.3929
10/08/2010,37.0585
11/08/2010,35.7414
12/08/2010,35.97
13/08/2010,35.5857
16/08/2010,35.3771
17/08/2010,35.9957
18/08/2010,36.1528
19/08/2010,35.6971
20/08/2010,35.6628
23/08/2010,35.1143
24/08/2010,34.2757
25/08/2010,34.6986
26/08/2010,34.3257
27/08/2010,34.5171
30/08/2010,34.6429
31/08/2010,34.7286
01/09/2010,35.7614
02/09/2010,36.0243
03/09/2010,36.9671
06/09/2010,36.9671
07/09/2010,36.83
08/09/2010,37.56
09/09/2010,37.5814
10/09/2010,37.63
13/09/2010,38.1485
14/09/2010,38.2943
15/09/2010,38.6028
16/09/2010,39.51
17/09/2010,39.3385
20/09/2010,40.4614
21/09/2010,40.5385
22/09/2010,41.1071
23/09/2010,41.2743
24/09/2010,41.76
27/09/2010,41.5948
28/09/2010,40.98
29/09/2010,41.0528
30/09/2010,40.5357
01/10/2010,40.36
04/10/2010,39.8057
05/10/2010,41.2771
06/10/2010,41.3128
07/10/2010,41.3171
08/10/2010,42.01
11/10/2010,42.1943
12/10/2010,42.6485
13/10/2010,42.8771
14/10/2010,43.1871
15/10/2010,44.9628
18/10/2010,45.4286
19/10/2010,44.2128
20/10/2010,44.3614
21/10/2010,44.2171
22/10/2010,43.9243
25/10/2010,44.12
26/10/2010,44.0071
27/10/2010,43.9757
28/10/2010,43.6057
29/10/2010,42.9971
01/11/2010,43.4543
02/11/2010,44.1943
03/11/2010,44.6857
04/11/2010,45.4671
05/11/2010,45.3043
08/11/2010,45.5171
09/11/2010,45.1543
10/11/2010,45.4328
11/11/2010,45.2364
12/11/2010,44.0042
15/11/2010,43.8621
16/11/2010,43.0843
17/11/2010,42.9286
18/11/2010,44.0614
19/11/2010,43.8186
22/11/2010,44.7657
23/11/2010,44.1043
24/11/2010,44.9707
25/11/2010,44.9707
26/11/2010,45.1085
29/11/2010,45.2671
30/11/2010,44.45
01/12/2010,45.2
02/12/2010,45.45
03/12/2010,45.3486
06/12/2010,45.7357
07/12/2010,45.4586
08/12/2010,45.8585
09/12/2010,45.6796
10/12/2010,45.7943
13/12/2010,45.9528
14/12/2010,45.7557
15/12/2010,45.7657
16/12/2010,45.8929
17/12/2010,45.8014
20/12/2010,46.03
21/12/2010,46.315
22/12/2010,46.4514
23/12/2010,46.2285
24/12/2010,46.2285
27/12/2010,46.3828
28/12/2010,46.4957
29/12/2010,46.47
30/12/2010,46.2371
31/12/2010,46.08
03/01/2011,47.0814
04/01/2011,47.3271
05/01/2011,47.7143
06/01/2011,47.6757
07/01/2011,48.0171
10/01/2011,48.9221
11/01/2011,48.8057
12/01/2011,49.2028
13/01/2011,49.3828
14/01/2011,49.7829
17/01/2011,49.7829
18/01/2011,48.6643
19/01/2011,48.4057
20/01/2011,47.5257
21/01/2011,46.6743
24/01/2011,48.2071
25/01/2011,48.7714
26/01/2011,49.1214
27/01/2011,49.03
28/01/2011,48.0143
31/01/2011,48.4742
01/02/2011,49.29
02/02/2011,49.1885
03/02/2011,49.0628
04/02/2011,49.5
07/02/2011,50.2685
08/02/2011,50.7428
09/02/2011,51.1657
10/02/2011,50.6485
11/02/2011,50.9785
14/02/2011,51.3114
15/02/2011,51.4143
16/02/2011,51.8757
17/02/2011,51.1857
18/02/2011,50.08
21/02/2011,50.08
22/02/2011,48.3728
23/02/2011,48.9457
24/02/2011,48.9828
25/02/2011,49.7371
28/02/2011,50.4586
01/03/2011,49.9014
02/03/2011,50.3028
03/03/2011,51.3657
04/03/2011,51.4286
07/03/2011,50.7657
08/03/2011,50.8228
09/03/2011,50.3528
10/03/2011,49.5243
11/03/2011,50.2843
14/03/2011,50.5085
15/03/2011,49.3471
16/03/2011,47.1442
17/03/2011,47.8057
18/03/2011,47.2386
21/03/2011,48.4714
22/03/2011,48.7428
23/03/2011,48.4557
24/03/2011,49.2814
25/03/2011,50.22
28/03/2011,50.0628
29/03/2011,50.1371
30/03/2011,49.8043
31/03/2011,49.7867
01/04/2011,49.2228
04/04/2011,48.7414
05/04/2011,48.4128
06/04/2011,48.2914
07/04/2011,48.2971
08/04/2011,47.8657
11/04/2011,47.2571
12/04/2011,47.4857
13/04/2011,48.0185
14/04/2011,47.4886
15/04/2011,46.78
18/04/2011,47.4071
19/04/2011,48.2657
20/04/2011,48.9157
21/04/2011,50.0994
22/04/2011,50.0994
25/04/2011,50.4298
26/04/2011,50.06
27/04/2011,50.0214
28/04/2011,49.5357
29/04/2011,50.0185
02/05/2011,49.4685
03/05/2011,49.7428
04/05/2011,49.9385
05/05/2011,49.5357
06/05/2011,49.5228
09/05/2011,49.6571
10/05/2011,49.9214
11/05/2011,49.6043
12/05/2011,49.51
13/05/2011,48.6429
16/05/2011,47.6142
17/05/2011,48.02
18/05/2011,48.5528
19/05/2011,48.6471
20/05/2011,47.8886
23/05/2011,47.7714
24/05/2011,47.4557
25/05/2011,48.1114
26/05/2011,47.8571
27/05/2011,48.2014
30/05/2011,48.2014
31/05/2011,49.69
01/06/2011,49.3585
02/06/2011,49.4431
03/06/2011,49.0628
06/06/2011,48.2914
07/06/2011,47.4342
08/06/2011,47.4628
09/06/2011,47.3557
10/06/2011,46.5571
13/06/2011,46.6571
14/06/2011,47.4914
15/06/2011,46.6786
16/06/2011,46.4514
17/06/2011,45.7514
20/06/2011,45.0457
21/06/2011,46.4714
22/06/2011,46.0871
23/06/2011,47.3186
24/06/2011,46.6214
27/06/2011,47.4342
28/06/2011,47.8942
29/06/2011,47.72
30/06/2011,47.9528
01/07/2011,49.0371
04/07/2011,49.0371
05/07/2011,49.9185
06/07/2011,50.2514
07/07/2011,51.0285
08/07/2011,51.3871
11/07/2011,50.5714
12/07/2011,50.5357
13/07/2011,51.1457
14/07/2011,51.11
15/07/2011,52.1314
18/07/2011,53.4
19/07/2011,53.8357
20/07/2011,55.2714
21/07/2011,55.3271
22/07/2011,56.1857
25/07/2011,56.9286
26/07/2011,57.63
27/07/2011,56.0843
28/07/2011,55.9742
29/07/2011,55.7829
01/08/2011,56.6786
02/08/2011,55.5585
03/08/2011,56.0814
04/08/2011,53.91
05/08/2011,53.3743
08/08/2011,50.4586
09/08/2011,53.43
10/08/2011,51.9557
11/08/2011,53.3857
12/08/2011,53.8557
15/08/2011,54.7728
16/08/2011,54.3543
17/08/2011,54.3486
18/08/2011,52.2928
19/08/2011,50.8614
22/08/2011,50.92
23/08/2011,53.3714
24/08/2011,53.74
25/08/2011,53.3886
26/08/2011,54.7971
29/08/2011,55.71
30/08/2011,55.7128
31/08/2011,54.9757
01/09/2011,54.4328
02/09/2011,53.4357
05/09/2011,53.4357
06/09/2011,54.2486
07/09/2011,54.8471
08/09/2011,54.8771
09/09/2011,53.9257
12/09/2011,54.2771
13/09/2011,54.9457
14/09/2011,55.6142
15/09/2011,56.1371
16/09/2011,57.2143
19/09/2011,58.8043
20/09/2011,59.0643
21/09/2011,58.8771
22/09/2011,57.4028
23/09/2011,57.7571
26/09/2011,57.5957
27/09/2011,57.0371
28/09/2011,56.7157
29/09/2011,55.7957
30/09/2011,54.4742
03/10/2011,53.5143
04/10/2011,53.2143
05/10/2011,54.0357
06/10/2011,53.91
07/10/2011,52.8285
10/10/2011,55.5443
11/10/2011,57.1842
12/10/2011,57.4557
13/10/2011,58.3471
14/10/2011,60.2857
17/10/2011,59.9986
18/10/2011,60.32
19/10/2011,56.9457
20/10/2011,56.4728
21/10/2011,56.1243
24/10/2011,57.9671
25/10/2011,56.8242
26/10/2011,57.2285
27/10/2011,57.8128
28/10/2011,57.85
31/10/2011,57.8257
01/11/2011,56.6442
02/11/2011,56.7728
03/11/2011,57.5814
04/11/2011,57.1771
07/11/2011,57.1043
08/11/2011,58.0328
09/11/2011,56.4685
10/11/2011,55.0314
11/11/2011,54.9457
14/11/2011,54.18
15/11/2011,55.5471
16/11/2011,54.9671
17/11/2011,53.9157
18/11/2011,53.5628
21/11/2011,52.7157
22/11/2011,53.7871
23/11/2011,52.4271
24/11/2011,52.4271
25/11/2011,51.9385
28/11/2011,53.7314
29/11/2011,53.3143
30/11/2011,54.6
01/12/2011,55.4185
02/12/2011,55.6714
05/12/2011,56.1442
06/12/2011,55.85
07/12/2011,55.5843
08/12/2011,55.8085
09/12/2011,56.2314
12/12/2011,55.9771
13/12/2011,55.5443
14/12/2011,54.3128
15/12/2011,54.1343
16/12/2011,54.4314
19/12/2011,54.6014
20/12/2011,56.5643
21/12/2011,56.635
22/12/2011,56.9357
23/12/2011,57.6185
26/12/2011,57.6185
27/12/2011,58.0757
28/12/2011,57.52
29/12/2011,57.8743
30/12/2011,57.8571
02/01/2012,57.8571
03/01/2012,58.7471
04/01/2012,59.0628
05/01/2012,59.7185
06/01/2012,60.3428
09/01/2012,60.2471
10/01/2012,60.4628
11/01/2012,60.3642
12/01/2012,60.1985
13/01/2012,59.9728
16/01/2012,59.9728
17/01/2012,60.6714
18/01/2012,61.3014
19/01/2012,61.1071
20/01/2012,60.0428
23/01/2012,61.0584
24/01/2012,60.0585
25/01/2012,63.8085
26/01/2012,63.5185
27/01/2012,63.8971
30/01/2012,64.7157
31/01/2012,65.2114
01/02/2012,65.17
02/02/2012,65.0171
03/02/2012,65.6685
06/02/2012,66.2814
07/02/2012,66.9757
08/02/2012,68.0971
09/02/2012,70.4528
10/02/2012,70.4886
13/02/2012,71.8
14/02/2012,72.78
15/02/2012,71.0957
16/02/2012,71.7443
17/02/2012,71.7314
20/02/2012,71.7314
21/02/2012,73.55
22/02/2012,73.2914
23/02/2012,73.77
24/02/2012,74.63
27/02/2012,75.1085
28/02/2012,76.4871
29/02/2012,77.4914
01/03/2012,77.7814
02/03/2012,77.8828
05/03/2012,76.1657
06/03/2012,75.7514
07/03/2012,75.8128
08/03/2012,77.4271
09/03/2012,77.8814
12/03/2012,78.8571
13/03/2012,81.1571
14/03/2012,84.2257
15/03/2012,83.6514
16/03/2012,83.6528
19/03/2012,85.8714
20/03/2012,86.5657
21/03/2012,86.0714
22/03/2012,85.6199
23/03/2012,85.1499
26/03/2012,86.7114
27/03/2012,87.7828
28/03/2012,88.2313
29/03/2012,87.1228
30/03/2012,85.6499
02/04/2012,88.3757
03/04/2012,89.9028
04/04/2012,89.1871
05/04/2012,90.5257
06/04/2012,90.5257
09/04/2012,90.8899
10/04/2012,89.7771
11/04/2012,89.4571
12/04/2012,88.9671
13/04/2012,86.4614
16/04/2012,82.8757
17/04/2012,87.1
18/04/2012,86.9056
19/04/2012,83.9199
20/04/2012,81.8542
23/04/2012,81.6714
24/04/2012,80.0399
25/04/2012,87.1428
26/04/2012,86.8142
27/04/2012,86.1428
30/04/2012,83.4256
01/05/2012,83.1614
02/05/2012,83.7114
03/05/2012,83.1171
04/05/2012,80.7499
07/05/2012,81.3542
08/05/2012,81.1685
09/05/2012,81.3114
10/05/2012,81.5028
11/05/2012,80.9585
14/05/2012,79.7457
15/05/2012,79.0243
16/05/2012,78.0107
17/05/2012,75.7314
18/05/2012,75.7685
21/05/2012,80.1828
22/05/2012,79.5671
23/05/2012,81.5085
24/05/2012,80.7599
25/05/2012,80.3271
28/05/2012,80.3271
29/05/2012,81.7528
30/05/2012,82.7385
31/05/2012,82.5328
01/06/2012,80.1414
04/06/2012,80.6128
05/06/2012,80.4043
06/06/2012,81.6371
07/06/2012,81.6742
08/06/2012,82.9028
11/06/2012,81.5957
12/06/2012,82.3085
13/06/2012,81.7371
14/06/2012,81.6471
15/06/2012,82.0185
18/06/2012,83.6828
19/06/2012,83.9156
20/06/2012,83.6772
21/06/2012,82.5242
22/06/2012,83.1571
25/06/2012,81.5378
26/06/2012,81.7178
27/06/2012,82.0714
28/06/2012,81.2928
29/06/2012,83.4286
02/07/2012,84.6457
03/07/2012,85.6299
04/07/2012,85.6299
05/07/2012,87.1342
06/07/2012,86.5542
09/07/2012,87.6985
10/07/2012,86.8871
11/07/2012,86.3471
12/07/2012,85.5571
13/07/2012,86.4242
16/07/2012,86.7013
17/07/2012,86.7057
18/07/2012,86.6085
19/07/2012,87.7599
20/07/2012,86.3285
23/07/2012,86.2614
24/07/2012,85.8456
25/07/2012,82.1385
26/07/2012,82.1257
27/07/2012,83.5942
30/07/2012,85.0042
31/07/2012,87.2514
01/08/2012,86.6871
02/08/2012,86.8271
03/08/2012,87.9571
06/08/2012,88.9356
07/08/2012,88.702
08/08/2012,88.5513
09/08/2012,88.6757
10/08/2012,88.8142
13/08/2012,89.9999
14/08/2012,90.2414
15/08/2012,90.1185
16/08/2012,90.9057
17/08/2012,92.5871
20/08/2012,95.0213
21/08/2012,93.7231
22/08/2012,95.5528
23/08/2012,94.6613
24/08/2012,94.746
27/08/2012,96.5257
28/08/2012,96.3999
29/08/2012,96.2093
30/08/2012,94.8383
31/08/2012,95.0342
03/09/2012,95.0342
04/09/2012,96.4242
05/09/2012,95.7471
06/09/2012,96.6099
07/09/2012,97.2057
10/09/2012,94.6771
11/09/2012,94.3699
12/09/2012,95.6842
13/09/2012,97.5685
14/09/2012,98.7542
17/09/2012,99.9686
18/09/2012,100.2728
19/09/2012,100.2999
20/09/2012,99.8142
21/09/2012,100.0135
24/09/2012,98.6842
25/09/2012,96.2199
26/09/2012,95.0257
27/09/2012,97.3313
28/09/2012,95.3007
01/10/2012,94.1985
02/10/2012,94.4728
03/10/2012,95.9214
04/10/2012,95.2571
05/10/2012,93.2271
08/10/2012,91.1671
09/10/2012,90.8357
10/10/2012,91.5585
11/10/2012,89.7285
12/10/2012,89.959
15/10/2012,90.6799
16/10/2012,92.8274
17/10/2012,92.0876
18/10/2012,90.3771
19/10/2012,87.1199
22/10/2012,90.5756
23/10/2012,87.6221
24/10/2012,88.1185
25/10/2012,87.0768
26/10/2012,86.2857
29/10/2012,86.2857
30/10/2012,86.2857
31/10/2012,85.0457
01/11/2012,85.2199
02/11/2012,82.4
05/11/2012,83.5173
06/11/2012,83.2641
07/11/2012,79.7145
08/11/2012,76.8214
09/11/2012,78.1514
12/11/2012,77.5471
13/11/2012,77.5568
14/11/2012,76.6971
15/11/2012,75.0885
16/11/2012,75.3826
19/11/2012,80.8185
20/11/2012,80.1304
21/11/2012,80.2428
22/11/2012,80.2428
23/11/2012,81.6428
26/11/2012,84.2185
27/11/2012,83.54
28/11/2012,83.2771
29/11/2012,84.1942
30/11/2012,83.6113
03/12/2012,83.7414
04/12/2012,82.2635
05/12/2012,76.9703
06/12/2012,78.1777
07/12/2012,76.1786
10/12/2012,75.6887
11/12/2012,77.3411
12/12/2012,77
13/12/2012,75.67
14/12/2012,72.8277
17/12/2012,74.1185
18/12/2012,76.2714
19/12/2012,75.1871
20/12/2012,74.5328
21/12/2012,74.19
24/12/2012,74.3097
25/12/2012,74.3097
26/12/2012,73.2856
27/12/2012,73.58
28/12/2012,72.7984
31/12/2012,76.0247
01/01/2013,76.0247
02/01/2013,78.4328
03/01/2013,77.4422
04/01/2013,75.2857
07/01/2013,74.8428
08/01/2013,75.0443
09/01/2013,73.8714
10/01/2013,74.7871
11/01/2013,74.3285
14/01/2013,71.6786
15/01/2013,69.4171
16/01/2013,72.2985
17/01/2013,71.8114
18/01/2013,71.4286
21/01/2013,71.4286
22/01/2013,72.11
23/01/2013,73.4293
24/01/2013,64.3571
25/01/2013,62.84
28/01/2013,64.2614
29/01/2013,65.4671
30/01/2013,65.2614
31/01/2013,65.07
01/02/2013,64.8028
04/02/2013,63.188
05/02/2013,65.4063
06/02/2013,65.3357
07/02/2013,66.8886
08/02/2013,67.8543
11/02/2013,68.5614
12/02/2013,66.8428
13/02/2013,66.7157
14/02/2013,66.6557
15/02/2013,65.7371
18/02/2013,65.7371
19/02/2013,65.7128
20/02/2013,64.1214
21/02/2013,63.7228
22/02/2013,64.4014
25/02/2013,63.2571
26/02/2013,64.1385
27/02/2013,63.51
28/02/2013,63.0571
01/03/2013,61.4957
04/03/2013,60.0071
05/03/2013,61.592
06/03/2013,60.8088
07/03/2013,61.5117
08/03/2013,61.6743
11/03/2013,62.5528
12/03/2013,61.2043
13/03/2013,61.1928
14/03/2013,61.7857
15/03/2013,63.38
18/03/2013,65.1028
19/03/2013,64.9271
20/03/2013,64.5828
21/03/2013,64.6757
22/03/2013,65.9871
25/03/2013,66.2257
26/03/2013,65.8766
27/03/2013,64.5828
28/03/2013,63.2371
29/03/2013,63.2371
01/04/2013,61.2728
02/04/2013,61.3988
03/04/2013,61.7128
04/04/2013,61.1028
05/04/2013,60.4571
08/04/2013,60.8871
09/04/2013,60.9971
10/04/2013,62.2414
11/04/2013,62.0471
12/04/2013,61.4
15/04/2013,59.9785
16/04/2013,60.8914
17/04/2013,57.5428
18/04/2013,56.0071
19/04/2013,55.79
22/04/2013,56.9528
23/04/2013,58.0185
24/04/2013,57.9231
25/04/2013,58.34
26/04/2013,59.6007
29/04/2013,61.4457
30/04/2013,63.2542
01/05/2013,62.7557
02/05/2013,63.6457
03/05/2013,64.2829
06/05/2013,65.8157
07/05/2013,65.5226
08/05/2013,66.2628
09/05/2013,65.2528
10/05/2013,64.71
13/05/2013,64.9628
14/05/2013,63.4085
15/05/2013,61.2643
16/05/2013,62.0826
17/05/2013,61.8942
20/05/2013,63.2757
21/05/2013,62.8085
22/05/2013,63.0505
23/05/2013,63.1628
24/05/2013,63.5928
27/05/2013,63.5928
28/05/2013,63.0627
29/05/2013,63.5643
30/05/2013,64.5114
31/05/2013,64.2478
03/06/2013,64.3886
04/06/2013,64.1871
05/06/2013,63.5871
06/06/2013,62.6371
07/06/2013,63.1158
10/06/2013,62.6985
11/06/2013,62.5143
12/06/2013,61.7414
13/06/2013,62.2807
14/06/2013,61.4357
17/06/2013,61.7143
18/06/2013,61.6814
19/06/2013,60.4286
20/06/2013,59.5483
21/06/2013,59.0714
24/06/2013,57.5057
25/06/2013,57.5185
26/06/2013,56.8671
27/06/2013,56.2542
28/06/2013,56.6471
01/07/2013,58.46
02/07/2013,59.7843
03/07/2013,60.1142
